order_item_id,order_id,product_id,quantity,unit_price,line_total
1595,184,27,5,455.56,2277.8
1596,1258,18,4,469.89,1879.56
1597,1771,19,5,256.7,1283.5
1598,344,33,2,278.99,557.98
1599,295,25,1,451.44,451.44
1600,585,32,4,716.4,2865.6
1601,345,24,5,432.46,2162.3
1602,1772,46,1,755.93,755.93
1603,138,29,2,768.15,1536.3
1604,235,37,1,709.34,709.34
1605,968,26,2,746.21,1492.42
1606,527,29,3,768.15,2304.45
1607,943,31,5,281.84,1409.2
1608,338,7,3,808.49,2425.47
1609,1082,22,2,599.49,1198.98
1610,1631,41,1,395.57,395.57
1611,1105,7,5,808.49,4042.45
1612,213,11,2,460.85,921.7
1613,1907,32,5,716.4,3582.0
1614,889,16,1,780.63,780.63
1615,1974,10,4,851.23,3404.92
1616,1007,40,4,71.63,286.52
1617,1053,34,5,894.09,4470.45
1618,1436,49,2,493.34,986.68
1619,1961,4,4,520.29,2081.16
1620,1858,17,4,184.12,736.48
1621,178,20,3,461.89,1385.67
1622,1829,10,1,851.23,851.23
1623,340,21,5,670.89,3354.45
1624,1990,39,4,547.18,2188.72
1625,1187,1,3,678.86,2036.58
1626,1446,45,2,943.3,1886.6
1627,854,49,5,493.34,2466.7
1628,422,32,5,716.4,3582.0
1629,811,32,3,716.4,2149.2
1630,564,42,2,946.59,1893.18
1631,367,21,4,670.89,2683.56
1632,369,46,4,755.93,3023.72
1633,1090,33,5,278.99,1394.95
1634,1390,48,1,801.86,801.86
1635,1969,7,4,808.49,3233.96
1636,39,45,1,943.3,943.3
1637,1502,25,2,451.44,902.88
1638,199,49,1,493.34,493.34
1639,1538,11,5,460.85,2304.25
1640,1598,48,1,801.86,801.86
1641,154,11,2,460.85,921.7
1642,1048,29,1,768.15,768.15
1643,109,3,4,662.25,2649.0
1644,1552,32,2,716.4,1432.8
1645,235,41,5,395.57,1977.85
1646,1293,32,2,716.4,1432.8
1647,1268,48,5,801.86,4009.3
1648,1528,27,4,455.56,1822.24
1649,941,1,3,678.86,2036.58
1650,1146,8,4,34.17,136.68
1651,1745,19,3,256.7,770.1
1652,1976,34,3,894.09,2682.27
1653,1825,40,3,71.63,214.89
1654,1204,37,2,709.34,1418.68
1655,320,10,3,851.23,2553.69
1656,1506,34,2,894.09,1788.18
1657,1581,40,3,71.63,214.89
1658,1631,34,5,894.09,4470.45
1659,467,17,4,184.12,736.48
1660,1172,30,2,489.74,979.48
1661,186,22,2,599.49,1198.98
1662,1449,11,5,460.85,2304.25
1663,340,46,4,755.93,3023.72
1664,1351,1,3,678.86,2036.58
1665,1323,27,2,455.56,911.12
1666,569,10,4,851.23,3404.92
1667,1977,5,1,341.83,341.83
1668,908,20,2,461.89,923.78
1669,448,13,1,499.42,499.42
1670,1753,35,4,146.98,587.92
1671,1884,22,1,599.49,599.49
1672,1838,4,5,520.29,2601.45
1673,810,30,5,489.74,2448.7
1674,46,11,1,460.85,460.85
1675,1186,23,5,616.52,3082.6
1676,984,15,3,893.72,2681.16
1677,1033,41,1,395.57,395.57
1678,1361,13,3,499.42,1498.26
1679,1674,19,4,256.7,1026.8
1680,1639,38,3,420.71,1262.13
1681,183,24,5,432.46,2162.3
1682,667,50,4,441.47,1765.88
1683,948,17,5,184.12,920.6
1684,306,35,2,146.98,293.96
1685,536,5,5,341.83,1709.15
1686,1367,10,1,851.23,851.23
1687,342,47,2,542.83,1085.66
1688,1560,18,2,469.89,939.78
1689,944,17,5,184.12,920.6
1690,1525,7,2,808.49,1616.98
1691,1034,34,5,894.09,4470.45
1692,284,42,4,946.59,3786.36
1693,1298,22,5,599.49,2997.45
1694,386,50,5,441.47,2207.35
1695,202,39,3,547.18,1641.54
1696,1475,48,5,801.86,4009.3
1697,974,43,4,858.15,3432.6
1698,773,14,2,156.09,312.18
1699,306,1,2,678.86,1357.72
1700,78,14,1,156.09,156.09
1701,927,40,2,71.63,143.26
1702,1833,10,2,851.23,1702.46
1703,635,31,1,281.84,281.84
1704,1851,21,1,670.89,670.89
1705,22,4,2,520.29,1040.58
1706,856,33,4,278.99,1115.96
1707,232,28,4,841.45,3365.8
1708,490,21,3,670.89,2012.67
1709,415,33,1,278.99,278.99
1710,957,16,5,780.63,3903.15
1711,251,26,4,746.21,2984.84
1712,5,50,4,441.47,1765.88
1713,1002,46,4,755.93,3023.72
1714,938,23,3,616.52,1849.56
1715,300,34,3,894.09,2682.27
1716,375,34,1,894.09,894.09
1717,237,39,2,547.18,1094.36
1718,784,11,3,460.85,1382.55
1719,1732,46,2,755.93,1511.86
1720,1130,28,5,841.45,4207.25
1721,1042,29,4,768.15,3072.6
1722,839,45,3,943.3,2829.9
1723,1606,44,1,386.57,386.57
1724,896,36,4,389.19,1556.76
1725,293,42,3,946.59,2839.77
1726,1621,12,1,202.48,202.48
1727,1871,24,4,432.46,1729.84
1728,996,50,3,441.47,1324.41
1729,148,47,4,542.83,2171.32
1730,622,14,5,156.09,780.45
1731,1968,36,2,389.19,778.38
1732,1692,25,3,451.44,1354.32
1733,761,12,1,202.48,202.48
1734,1755,13,4,499.42,1997.68
1735,1388,24,5,432.46,2162.3
1736,1071,13,1,499.42,499.42
1737,83,38,3,420.71,1262.13
1738,649,22,1,599.49,599.49
1739,1171,24,3,432.46,1297.38
1740,1980,33,1,278.99,278.99
1741,1321,39,3,547.18,1641.54
1742,1284,3,3,662.25,1986.75
1743,1744,42,4,946.59,3786.36
1744,1599,26,1,746.21,746.21
1745,244,45,3,943.3,2829.9
1746,898,18,1,469.89,469.89
1747,1996,37,1,709.34,709.34
1748,1736,46,4,755.93,3023.72
1749,1399,39,4,547.18,2188.72
1750,375,32,2,716.4,1432.8
1751,1037,31,5,281.84,1409.2
1752,1497,7,1,808.49,808.49
1753,763,24,1,432.46,432.46
1754,257,40,2,71.63,143.26
1755,1458,46,2,755.93,1511.86
1756,1084,9,1,984.09,984.09
1757,1052,27,1,455.56,455.56
1758,1763,4,4,520.29,2081.16
1759,81,41,1,395.57,395.57
1760,634,21,1,670.89,670.89
1761,1457,35,3,146.98,440.94
1762,993,13,5,499.42,2497.1
1763,1097,48,1,801.86,801.86
1764,1036,22,3,599.49,1798.47
1765,367,46,2,755.93,1511.86
1766,334,38,3,420.71,1262.13
1767,1647,34,1,894.09,894.09
1768,854,43,4,858.15,3432.6
1769,1499,27,1,455.56,455.56
1770,677,5,2,341.83,683.66
1771,1412,49,5,493.34,2466.7
1772,902,10,3,851.23,2553.69
1773,1351,6,2,676.06,1352.12
1774,1304,29,1,768.15,768.15
1775,1022,18,5,469.89,2349.45
1776,1197,13,5,499.42,2497.1
1777,1024,27,2,455.56,911.12
1778,809,41,1,395.57,395.57
1779,1596,20,3,461.89,1385.67
1780,577,36,3,389.19,1167.57
1781,1145,8,3,34.17,102.51
1782,1205,30,5,489.74,2448.7
1783,1556,45,1,943.3,943.3
1784,1579,37,4,709.34,2837.36
1785,1570,6,1,676.06,676.06
1786,430,6,2,676.06,1352.12
1787,160,47,1,542.83,542.83
1788,1916,12,3,202.48,607.44
1789,1242,38,1,420.71,420.71
1790,905,50,2,441.47,882.94
1791,267,1,2,678.86,1357.72
1792,871,41,3,395.57,1186.71
1793,128,30,1,489.74,489.74
1794,189,47,2,542.83,1085.66
1795,1308,20,2,461.89,923.78
1796,796,48,2,801.86,1603.72
1797,19,20,1,461.89,461.89
1798,872,25,3,451.44,1354.32
1799,1458,12,3,202.48,607.44
1800,1886,9,5,984.09,4920.45
1801,201,21,4,670.89,2683.56
1802,931,15,2,893.72,1787.44
1803,53,18,2,469.89,939.78
1804,1595,12,3,202.48,607.44
1805,1686,17,4,184.12,736.48
1806,1644,17,1,184.12,184.12
1807,2,32,3,716.4,2149.2
1808,1979,38,3,420.71,1262.13
1809,672,23,5,616.52,3082.6
1810,216,29,2,768.15,1536.3
1811,1142,3,5,662.25,3311.25
1812,1511,25,2,451.44,902.88
1813,1941,35,5,146.98,734.9
1814,1796,14,4,156.09,624.36
1815,541,23,3,616.52,1849.56
1816,287,14,3,156.09,468.27
1817,1378,45,5,943.3,4716.5
1818,1224,36,3,389.19,1167.57
1819,1359,6,5,676.06,3380.3
1820,356,50,2,441.47,882.94
1821,1608,17,2,184.12,368.24
1822,1606,30,3,489.74,1469.22
1823,583,3,1,662.25,662.25
1824,613,34,2,894.09,1788.18
1825,553,31,2,281.84,563.68
1826,1329,30,5,489.74,2448.7
1827,706,21,3,670.89,2012.67
1828,1730,37,4,709.34,2837.36
1829,573,43,5,858.15,4290.75
1830,1737,3,3,662.25,1986.75
1831,1335,45,1,943.3,943.3
1832,1840,41,3,395.57,1186.71
1833,1371,1,2,678.86,1357.72
1834,25,27,4,455.56,1822.24
1835,1150,22,3,599.49,1798.47
1836,1650,42,1,946.59,946.59
1837,484,12,3,202.48,607.44
1838,695,20,2,461.89,923.78
1839,1419,30,5,489.74,2448.7
1840,1356,12,1,202.48,202.48
1841,540,29,5,768.15,3840.75
1842,1173,30,5,489.74,2448.7
1843,1508,37,4,709.34,2837.36
1844,1198,47,4,542.83,2171.32
1845,944,31,2,281.84,563.68
1846,1334,17,3,184.12,552.36
1847,1550,39,3,547.18,1641.54
1848,1529,31,4,281.84,1127.36
1849,254,20,1,461.89,461.89
1850,726,15,5,893.72,4468.6
1851,1040,7,4,808.49,3233.96
1852,1285,28,3,841.45,2524.35
1853,1127,37,4,709.34,2837.36
1854,1981,38,1,420.71,420.71
1855,736,11,5,460.85,2304.25
1856,514,11,3,460.85,1382.55
1857,1500,39,5,547.18,2735.9
1858,1824,13,5,499.42,2497.1
1859,1991,49,2,493.34,986.68
1860,137,9,3,984.09,2952.27
1861,1488,4,1,520.29,520.29
1862,623,20,2,461.89,923.78
1863,374,23,4,616.52,2466.08
1864,335,26,2,746.21,1492.42
1865,807,30,1,489.74,489.74
1866,1339,43,2,858.15,1716.3
1867,1214,13,2,499.42,998.84
1868,287,20,3,461.89,1385.67
1869,1632,6,2,676.06,1352.12
1870,869,16,2,780.63,1561.26
1871,1909,28,1,841.45,841.45
1872,1580,47,2,542.83,1085.66
1873,328,10,5,851.23,4256.15
1874,1054,50,3,441.47,1324.41
1875,1551,1,4,678.86,2715.44
1876,698,11,3,460.85,1382.55
1877,706,7,4,808.49,3233.96
1878,1402,36,4,389.19,1556.76
1879,1058,45,2,943.3,1886.6
1880,1048,31,4,281.84,1127.36
1881,191,30,2,489.74,979.48
1882,1276,49,1,493.34,493.34
1883,1171,25,2,451.44,902.88
1884,1590,21,2,670.89,1341.78
1885,735,26,3,746.21,2238.63
1886,1648,19,4,256.7,1026.8
1887,1802,39,4,547.18,2188.72
1888,1922,35,1,146.98,146.98
1889,1754,23,4,616.52,2466.08
1890,547,43,5,858.15,4290.75
1891,799,2,2,478.44,956.88
1892,1866,39,2,547.18,1094.36
1893,1024,50,2,441.47,882.94
1894,1954,24,3,432.46,1297.38
1895,1410,22,5,599.49,2997.45
1896,618,1,5,678.86,3394.3
1897,1154,39,4,547.18,2188.72
1898,1356,5,2,341.83,683.66
1899,1589,9,4,984.09,3936.36
1900,771,13,1,499.42,499.42
1901,1760,14,3,156.09,468.27
1902,1375,28,1,841.45,841.45
1903,975,22,4,599.49,2397.96
1904,20,42,2,946.59,1893.18
1905,1380,28,2,841.45,1682.9
1906,1898,19,3,256.7,770.1
1907,191,25,4,451.44,1805.76
1908,1389,3,3,662.25,1986.75
1909,814,27,2,455.56,911.12
1910,468,11,4,460.85,1843.4
1911,457,44,5,386.57,1932.85
1912,1115,7,4,808.49,3233.96
1913,1818,6,3,676.06,2028.18
1914,26,44,1,386.57,386.57
1915,1319,42,4,946.59,3786.36
1916,980,1,2,678.86,1357.72
1917,940,21,2,670.89,1341.78
1918,1435,37,5,709.34,3546.7
1919,1589,25,4,451.44,1805.76
1920,308,1,4,678.86,2715.44
1921,1251,42,4,946.59,3786.36
1922,1484,28,1,841.45,841.45
1923,1537,20,4,461.89,1847.56
1924,573,17,1,184.12,184.12
1925,1104,39,4,547.18,2188.72
1926,1019,33,3,278.99,836.97
1927,705,50,4,441.47,1765.88
1928,1556,46,3,755.93,2267.79
1929,1298,35,3,146.98,440.94
1930,1522,8,2,34.17,68.34
1931,1444,28,5,841.45,4207.25
1932,624,49,4,493.34,1973.36
1933,1790,44,1,386.57,386.57
1934,1134,10,1,851.23,851.23
1935,1436,22,5,599.49,2997.45
1936,1395,17,2,184.12,368.24
1937,1815,33,5,278.99,1394.95
1938,824,47,4,542.83,2171.32
1939,369,28,1,841.45,841.45
1940,469,30,3,489.74,1469.22
1941,801,3,1,662.25,662.25
1942,678,32,4,716.4,2865.6
1943,1953,24,1,432.46,432.46
1944,1637,39,3,547.18,1641.54
1945,1579,17,4,184.12,736.48
1946,487,22,3,599.49,1798.47
1947,1342,50,1,441.47,441.47
1948,1177,35,3,146.98,440.94
1949,1849,12,3,202.48,607.44
1950,310,23,4,616.52,2466.08
1951,1314,2,4,478.44,1913.76
1952,1890,21,3,670.89,2012.67
1953,1353,41,1,395.57,395.57
1954,76,39,1,547.18,547.18
1955,794,23,1,616.52,616.52
1956,544,35,4,146.98,587.92
1957,126,16,2,780.63,1561.26
1958,1649,6,5,676.06,3380.3
1959,611,7,2,808.49,1616.98
1960,1697,47,2,542.83,1085.66
1961,823,41,4,395.57,1582.28
1962,645,28,3,841.45,2524.35
1963,693,23,4,616.52,2466.08
1964,174,45,5,943.3,4716.5
1965,1713,16,5,780.63,3903.15
1966,1260,37,4,709.34,2837.36
1967,1060,3,1,662.25,662.25
1968,1652,21,3,670.89,2012.67
1969,1342,3,2,662.25,1324.5
1970,1982,39,1,547.18,547.18
1971,350,25,5,451.44,2257.2
1972,535,47,1,542.83,542.83
1973,907,22,3,599.49,1798.47
1974,1405,28,4,841.45,3365.8
1975,1933,2,2,478.44,956.88
1976,999,48,3,801.86,2405.58
1977,741,47,1,542.83,542.83
1978,1628,28,1,841.45,841.45
1979,696,13,5,499.42,2497.1
1980,528,17,3,184.12,552.36
1981,1257,40,5,71.63,358.15
1982,940,35,2,146.98,293.96
1983,1840,45,1,943.3,943.3
1984,10,24,5,432.46,2162.3
1985,1881,31,2,281.84,563.68
1986,119,49,4,493.34,1973.36
1987,879,18,2,469.89,939.78
1988,786,18,5,469.89,2349.45
1989,1422,43,1,858.15,858.15
1990,242,39,4,547.18,2188.72
1991,1613,12,3,202.48,607.44
1992,864,18,1,469.89,469.89
1993,1577,27,2,455.56,911.12
1994,1544,2,4,478.44,1913.76
1995,1543,43,2,858.15,1716.3
1996,724,18,3,469.89,1409.67
1997,460,30,5,489.74,2448.7
1998,1362,41,3,395.57,1186.71
1999,1290,7,2,808.49,1616.98
2000,682,15,1,893.72,893.72
2001,850,46,3,755.93,2267.79
2002,218,15,1,893.72,893.72
2003,1465,40,3,71.63,214.89
2004,1610,47,5,542.83,2714.15
2005,545,30,5,489.74,2448.7
2006,111,27,5,455.56,2277.8
2007,351,22,5,599.49,2997.45
2008,1035,25,4,451.44,1805.76
2009,1477,36,1,389.19,389.19
2010,1648,22,3,599.49,1798.47
2011,971,21,3,670.89,2012.67
2012,1866,29,2,768.15,1536.3
2013,1415,30,4,489.74,1958.96
2014,13,14,5,156.09,780.45
2015,1342,45,2,943.3,1886.6
2016,490,44,4,386.57,1546.28
2017,1217,17,4,184.12,736.48
2018,845,3,5,662.25,3311.25
2019,1347,6,4,676.06,2704.24
2020,365,36,3,389.19,1167.57
2021,1864,6,2,676.06,1352.12
2022,213,48,5,801.86,4009.3
2023,112,24,3,432.46,1297.38
2024,283,19,3,256.7,770.1
2025,1810,29,4,768.15,3072.6
2026,686,2,2,478.44,956.88
2027,745,40,5,71.63,358.15
2028,1843,11,5,460.85,2304.25
2029,398,23,5,616.52,3082.6
2030,1553,28,4,841.45,3365.8
2031,542,49,1,493.34,493.34
2032,1719,49,3,493.34,1480.02
2033,1021,36,4,389.19,1556.76
2034,1356,16,4,780.63,3122.52
2035,1189,35,2,146.98,293.96
2036,905,25,5,451.44,2257.2
2037,396,8,1,34.17,34.17
2038,1236,26,2,746.21,1492.42
2039,1963,14,1,156.09,156.09
2040,1257,37,3,709.34,2128.02
2041,1230,12,2,202.48,404.96
2042,1866,50,4,441.47,1765.88
2043,407,36,4,389.19,1556.76
2044,693,23,2,616.52,1233.04
2045,930,27,5,455.56,2277.8
2046,507,18,3,469.89,1409.67
2047,1962,50,3,441.47,1324.41
2048,432,41,1,395.57,395.57
2049,172,43,3,858.15,2574.45
2050,418,33,5,278.99,1394.95
2051,434,35,4,146.98,587.92
2052,1798,15,4,893.72,3574.88
2053,1873,32,4,716.4,2865.6
2054,665,19,4,256.7,1026.8
2055,207,11,2,460.85,921.7
2056,427,26,3,746.21,2238.63
2057,200,1,5,678.86,3394.3
2058,397,22,4,599.49,2397.96
2059,192,42,2,946.59,1893.18
2060,334,44,1,386.57,386.57
2061,1687,25,5,451.44,2257.2
2062,1053,42,4,946.59,3786.36
2063,132,27,4,455.56,1822.24
2064,918,13,1,499.42,499.42
2065,1809,40,2,71.63,143.26
2066,1094,9,5,984.09,4920.45
2067,648,40,5,71.63,358.15
2068,1764,6,5,676.06,3380.3
2069,1433,37,4,709.34,2837.36
2070,276,2,3,478.44,1435.32
2071,131,40,2,71.63,143.26
2072,810,11,5,460.85,2304.25
2073,716,41,4,395.57,1582.28
2074,650,44,1,386.57,386.57
2075,1463,24,1,432.46,432.46
2076,1617,48,5,801.86,4009.3
2077,1470,42,4,946.59,3786.36
2078,75,36,5,389.19,1945.95
2079,193,13,2,499.42,998.84
2080,1272,30,3,489.74,1469.22
2081,1025,47,2,542.83,1085.66
2082,1244,12,4,202.48,809.92
2083,145,46,2,755.93,1511.86
2084,1704,21,2,670.89,1341.78
2085,766,19,1,256.7,256.7
2086,734,2,2,478.44,956.88
2087,1539,37,4,709.34,2837.36
2088,818,30,2,489.74,979.48
2089,710,44,5,386.57,1932.85
2090,529,29,2,768.15,1536.3
2091,1978,12,4,202.48,809.92
2092,354,33,1,278.99,278.99
2093,1157,39,3,547.18,1641.54
2094,1243,11,2,460.85,921.7
2095,988,30,1,489.74,489.74
2096,1537,1,1,678.86,678.86
2097,1476,44,4,386.57,1546.28
2098,1708,34,4,894.09,3576.36
2099,268,25,1,451.44,451.44
2100,1392,27,3,455.56,1366.68
2101,782,46,5,755.93,3779.65
2102,1919,8,5,34.17,170.85
2103,1857,42,5,946.59,4732.95
2104,900,46,1,755.93,755.93
2105,1248,29,4,768.15,3072.6
2106,761,47,1,542.83,542.83
2107,391,19,4,256.7,1026.8
2108,798,47,1,542.83,542.83
2109,1923,24,4,432.46,1729.84
2110,788,46,5,755.93,3779.65
2111,1559,41,4,395.57,1582.28
2112,769,28,1,841.45,841.45
2113,86,7,2,808.49,1616.98
2114,1176,17,5,184.12,920.6
2115,1006,49,1,493.34,493.34
2116,431,47,2,542.83,1085.66
2117,775,24,4,432.46,1729.84
2118,456,43,3,858.15,2574.45
2119,1939,10,2,851.23,1702.46
2120,642,31,2,281.84,563.68
2121,20,17,1,184.12,184.12
2122,752,22,1,599.49,599.49
2123,1294,30,4,489.74,1958.96
2124,1259,49,2,493.34,986.68
2125,276,49,3,493.34,1480.02
2126,249,22,3,599.49,1798.47
2127,950,45,4,943.3,3773.2
2128,1999,22,4,599.49,2397.96
2129,1326,45,3,943.3,2829.9
2130,214,37,3,709.34,2128.02
2131,1638,39,1,547.18,547.18
2132,776,49,2,493.34,986.68
2133,72,10,5,851.23,4256.15
2134,1192,19,1,256.7,256.7
2135,1021,15,3,893.72,2681.16
2136,1127,37,3,709.34,2128.02
2137,1769,46,3,755.93,2267.79
2138,1969,20,2,461.89,923.78
2139,1126,37,3,709.34,2128.02
2140,1368,31,4,281.84,1127.36
2141,209,44,3,386.57,1159.71
2142,1605,10,2,851.23,1702.46
2143,1208,10,5,851.23,4256.15
2144,825,19,4,256.7,1026.8
2145,994,17,2,184.12,368.24
2146,1842,2,2,478.44,956.88
2147,1572,38,3,420.71,1262.13
2148,1932,10,5,851.23,4256.15
2149,1326,1,3,678.86,2036.58
2150,563,24,5,432.46,2162.3
2151,625,48,5,801.86,4009.3
2152,681,26,4,746.21,2984.84
2153,1524,40,2,71.63,143.26
2154,90,23,2,616.52,1233.04
2155,1711,38,5,420.71,2103.55
2156,1260,21,5,670.89,3354.45
2157,1707,24,4,432.46,1729.84
2158,1484,32,2,716.4,1432.8
2159,1333,34,4,894.09,3576.36
2160,1150,12,4,202.48,809.92
2161,119,25,1,451.44,451.44
2162,519,43,1,858.15,858.15
2163,1050,22,2,599.49,1198.98
2164,595,20,2,461.89,923.78
2165,1971,15,2,893.72,1787.44
2166,858,18,5,469.89,2349.45
2167,1730,50,1,441.47,441.47
2168,771,42,2,946.59,1893.18
2169,458,23,4,616.52,2466.08
2170,539,30,5,489.74,2448.7
2171,1171,41,1,395.57,395.57
2172,57,48,5,801.86,4009.3
2173,554,15,2,893.72,1787.44
2174,513,24,1,432.46,432.46
2175,1970,26,1,746.21,746.21
2176,1196,22,5,599.49,2997.45
2177,1873,5,3,341.83,1025.49
2178,1478,36,5,389.19,1945.95
2179,377,48,5,801.86,4009.3
2180,1994,6,1,676.06,676.06
2181,1660,29,5,768.15,3840.75
2182,1885,34,2,894.09,1788.18
2183,1902,16,3,780.63,2341.89
2184,1323,48,2,801.86,1603.72
2185,55,45,2,943.3,1886.6
2186,1106,15,4,893.72,3574.88
2187,852,12,1,202.48,202.48
2188,1030,39,3,547.18,1641.54
2189,74,36,3,389.19,1167.57
2190,590,6,2,676.06,1352.12
2191,1744,47,1,542.83,542.83
2192,1065,9,5,984.09,4920.45
2193,558,20,1,461.89,461.89
2194,321,14,2,156.09,312.18
2195,1033,16,5,780.63,3903.15
2196,865,49,5,493.34,2466.7
2197,767,31,4,281.84,1127.36
2198,1399,7,5,808.49,4042.45
2199,712,4,3,520.29,1560.87
2200,1843,41,1,395.57,395.57
2201,76,13,4,499.42,1997.68
2202,647,8,4,34.17,136.68
2203,1220,6,4,676.06,2704.24
2204,80,13,1,499.42,499.42
2205,342,35,5,146.98,734.9
2206,186,14,5,156.09,780.45
2207,848,32,3,716.4,2149.2
2208,1243,37,1,709.34,709.34
2209,736,38,4,420.71,1682.84
2210,88,8,4,34.17,136.68
2211,1607,50,2,441.47,882.94
2212,14,38,5,420.71,2103.55
2213,1844,49,4,493.34,1973.36
2214,335,1,3,678.86,2036.58
2215,332,49,4,493.34,1973.36
2216,1456,39,3,547.18,1641.54
2217,1705,32,2,716.4,1432.8
2218,1904,22,5,599.49,2997.45
2219,1258,31,5,281.84,1409.2
2220,1036,19,3,256.7,770.1
2221,1455,17,5,184.12,920.6
2222,1788,16,3,780.63,2341.89
2223,211,18,5,469.89,2349.45
2224,1465,33,3,278.99,836.97
2225,1144,41,4,395.57,1582.28
2226,424,8,2,34.17,68.34
2227,196,32,1,716.4,716.4
2228,1469,21,5,670.89,3354.45
2229,526,31,4,281.84,1127.36
2230,109,11,2,460.85,921.7
2231,1019,5,4,341.83,1367.32
2232,1981,44,3,386.57,1159.71
2233,1426,7,4,808.49,3233.96
2234,603,22,5,599.49,2997.45
2235,1231,12,2,202.48,404.96
2236,1957,50,1,441.47,441.47
2237,325,49,2,493.34,986.68
2238,1792,14,3,156.09,468.27
2239,1817,33,3,278.99,836.97
2240,219,21,5,670.89,3354.45
2241,259,31,1,281.84,281.84
2242,1056,44,3,386.57,1159.71
2243,1744,40,2,71.63,143.26
2244,1358,37,2,709.34,1418.68
2245,636,21,2,670.89,1341.78
2246,919,13,4,499.42,1997.68
2247,1618,11,2,460.85,921.7
2248,643,40,2,71.63,143.26
2249,551,21,5,670.89,3354.45
2250,166,31,5,281.84,1409.2
2251,381,27,3,455.56,1366.68
2252,1104,15,3,893.72,2681.16
2253,735,31,3,281.84,845.52
2254,764,24,2,432.46,864.92
2255,1307,20,3,461.89,1385.67
2256,1663,47,3,542.83,1628.49
2257,1457,48,3,801.86,2405.58
2258,281,29,3,768.15,2304.45
2259,1100,28,5,841.45,4207.25
2260,1952,26,4,746.21,2984.84
2261,1510,1,4,678.86,2715.44
2262,1297,4,4,520.29,2081.16
2263,171,23,2,616.52,1233.04
2264,819,30,3,489.74,1469.22
2265,1487,2,2,478.44,956.88
2266,731,14,3,156.09,468.27
2267,394,19,3,256.7,770.1
2268,1228,2,3,478.44,1435.32
2269,514,28,4,841.45,3365.8
2270,1271,21,5,670.89,3354.45
2271,631,36,2,389.19,778.38
2272,395,14,5,156.09,780.45
2273,1777,33,4,278.99,1115.96
2274,494,18,1,469.89,469.89
2275,632,5,2,341.83,683.66
2276,384,11,3,460.85,1382.55
2277,1654,47,4,542.83,2171.32
2278,1796,47,5,542.83,2714.15
2279,1351,31,1,281.84,281.84
2280,1243,50,4,441.47,1765.88
2281,660,45,4,943.3,3773.2
2282,191,16,3,780.63,2341.89
2283,612,39,5,547.18,2735.9
2284,984,25,1,451.44,451.44
2285,1077,7,1,808.49,808.49
2286,1046,41,3,395.57,1186.71
2287,1634,18,5,469.89,2349.45
2288,380,24,4,432.46,1729.84
2289,1563,19,1,256.7,256.7
2290,470,31,2,281.84,563.68
2291,1490,48,1,801.86,801.86
2292,228,21,4,670.89,2683.56
2293,1324,10,2,851.23,1702.46
2294,23,38,3,420.71,1262.13
2295,908,37,2,709.34,1418.68
2296,866,36,1,389.19,389.19
2297,530,29,2,768.15,1536.3
2298,1331,21,5,670.89,3354.45
2299,1856,35,3,146.98,440.94
2300,180,36,5,389.19,1945.95
2301,1350,19,1,256.7,256.7
2302,24,9,1,984.09,984.09
2303,1104,45,3,943.3,2829.9
2304,1860,24,4,432.46,1729.84
2305,804,48,2,801.86,1603.72
2306,1886,12,3,202.48,607.44
2307,333,30,2,489.74,979.48
2308,119,30,3,489.74,1469.22
2309,1406,22,2,599.49,1198.98
2310,1326,44,3,386.57,1159.71
2311,1143,17,5,184.12,920.6
2312,1531,48,1,801.86,801.86
2313,1615,9,1,984.09,984.09
2314,1096,42,4,946.59,3786.36
2315,1975,28,4,841.45,3365.8
2316,107,32,1,716.4,716.4
2317,1347,34,1,894.09,894.09
2318,387,33,3,278.99,836.97
2319,557,2,5,478.44,2392.2
2320,1009,28,1,841.45,841.45
2321,557,33,3,278.99,836.97
2322,1294,35,4,146.98,587.92
2323,1128,19,5,256.7,1283.5
2324,1454,22,1,599.49,599.49
2325,17,48,1,801.86,801.86
2326,1750,37,1,709.34,709.34
2327,1256,36,1,389.19,389.19
2328,1376,35,2,146.98,293.96
2329,565,33,1,278.99,278.99
2330,690,37,4,709.34,2837.36
2331,897,40,2,71.63,143.26
2332,432,49,1,493.34,493.34
2333,835,50,4,441.47,1765.88
2334,384,18,4,469.89,1879.56
2335,1432,29,2,768.15,1536.3
2336,363,42,3,946.59,2839.77
2337,1796,5,2,341.83,683.66
2338,491,42,5,946.59,4732.95
2339,330,22,4,599.49,2397.96
2340,723,34,4,894.09,3576.36
2341,1988,2,4,478.44,1913.76
2342,82,37,3,709.34,2128.02
2343,65,1,5,678.86,3394.3
2344,1145,25,1,451.44,451.44
2345,737,1,2,678.86,1357.72
2346,1873,21,4,670.89,2683.56
2347,1707,10,3,851.23,2553.69
2348,1788,15,5,893.72,4468.6
2349,1914,44,3,386.57,1159.71
2350,670,35,4,146.98,587.92
2351,1102,42,2,946.59,1893.18
2352,1927,50,5,441.47,2207.35
2353,1013,23,5,616.52,3082.6
2354,27,10,2,851.23,1702.46
2355,942,50,2,441.47,882.94
2356,1339,14,3,156.09,468.27
2357,609,12,1,202.48,202.48
2358,253,2,5,478.44,2392.2
2359,402,39,1,547.18,547.18
2360,1803,50,2,441.47,882.94
2361,1100,35,3,146.98,440.94
2362,620,5,3,341.83,1025.49
2363,123,21,2,670.89,1341.78
2364,1293,43,2,858.15,1716.3
